primary_category,category_text,purpose,cluster_id,semantic_cluster,sleep,eatdrink,selfcare,paidwork,educatn,foodprep,cleanetc,maintain,shopserv,garden,petcare,eldcare,pkidcare,ikidcare,religion,volorgwk,commute,travel,sportex,tvradio,read,compint,goout,leisure,n_allowed_activities
food_stand,food stand,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
food_tours,food tours,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
food_truck,food truck,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
french_restaurant,french restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
frozen_foods,frozen foods,OTHER,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
game_publisher,game publisher,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
gastropub,gastropub,LEISURE,0,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
gay_bar,gay bar,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
georgian_restaurant,georgian restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
german_restaurant,german restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
gluten_free_restaurant,gluten free restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
greek_restaurant,greek restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
haitian_restaurant,haitian restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
halal_restaurant,halal restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
hawaiian_restaurant,hawaiian restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
health_food_restaurant,health food restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
health_food_store,health food store,PURCHASE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
himalayan_nepalese_restaurant,himalayan nepalese restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
hong_kong_style_cafe,hong kong style cafe,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
hookah_bar,hookah bar,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
hot_dog_restaurant,hot dog restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
hotel_bar,hotel bar,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
hungarian_restaurant,hungarian restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
iberian_restaurant,iberian restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
ice_cream_shop,ice cream shop,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
imported_food,imported food,OTHER,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
indian_restaurant,indian restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
indo_chinese_restaurant,indo chinese restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
indonesian_restaurant,indonesian restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
internet_cafe,internet cafe,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
irish_pub,irish pub,LEISURE,0,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
israeli_restaurant,israeli restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
italian_restaurant,italian restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
jamaican_restaurant,jamaican restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
japanese_restaurant,japanese restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
jewish_restaurant,jewish restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
korean_restaurant,korean restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
kosher_restaurant,kosher restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
kurdish_restaurant,kurdish restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
latin_american_restaurant,latin american restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
lebanese_restaurant,lebanese restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
live_and_raw_food_restaurant,live and raw food restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
malaysian_restaurant,malaysian restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
mediterranean_restaurant,mediterranean restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
mexican_restaurant,mexican restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
middle_eastern_restaurant,middle eastern restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
molecular_gastronomy_restaurant,molecular gastronomy restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
moroccan_restaurant,moroccan restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
nigerian_restaurant,nigerian restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
noodles_restaurant,noodles restaurant,LEISURE,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
notary_public,notary public,OTHER,1,food_drink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,6
